700043063,Dummy -6 Example problem list concepts reference set (foundation metadata concept),20120112,Refset Stub,en_US,simple,20120119,20130119,900000000000012004,true
450973065,Dummy -6 GP/FP health issue reference set (foundation metadata concept),20120112,Refset Stub,en_US,simple,20120119,20130119,900000000000012004,false
450971067,Dummy -6 GP/FP reason for encounter reference set (foundation metadata concept),20120112,Refset Stub,en_US,simple,20120119,20130119,900000000000012004,false
703870068,Dummy -6 Laterality indicator reference set (foundation metadata concept),20120112,Refset Stub,en_US,simple,20120119,20130119,900000000000012004,false
447566060,Dummy -6 Virtual medicinal product simple reference set (foundation metadata concept),20120112,Refset Stub,en_US,simple,20120119,20130119,900000000000012004,false
447565061,Dummy -6 Virtual therapeutic moiety simple reference set (foundation metadata concept),20120112,Refset Stub,en_US,simple,20120119,20130119,900000000000012004,false
700043073,Dummy -7 Example problem list concepts reference set (foundation metadata concept),20120112,Refset Stub,en_US,simple,20120119,20130119,900000000000012004,true
450973075,Dummy -7 GP/FP health issue reference set (foundation metadata concept),20120112,Refset Stub,en_US,simple,20120119,20130119,900000000000012004,false
450971077,Dummy -7 GP/FP reason for encounter reference set (foundation metadata concept),20120112,Refset Stub,en_US,simple,20120119,20130119,900000000000012004,false
703870078,Dummy -7 Laterality indicator reference set (foundation metadata concept),20120112,Refset Stub,en_US,simple,20120119,20130119,900000000000012004,false
447566070,Dummy -7 Virtual medicinal product simple reference set (foundation metadata concept),20120112,Refset Stub,en_US,simple,20120119,20130119,900000000000012004,true
447565071,Dummy -7 Virtual therapeutic moiety simple reference set (foundation metadata concept),20120112,Refset Stub,en_US,simple,20120119,20130119,900000000000012004,false
700043083,Dummy -8 Example problem list concepts reference set (foundation metadata concept),20120112,Refset Stub,en_US,simple,20120119,20130119,900000000000012004,false
450973085,Dummy -8 GP/FP health issue reference set (foundation metadata concept),20120112,Refset Stub,en_US,simple,20120119,20130119,900000000000012004,false
450971087,Dummy -8 GP/FP reason for encounter reference set (foundation metadata concept),20120112,Refset Stub,en_US,simple,20120119,20130119,900000000000012004,false
703870088,Dummy -8 Laterality indicator reference set (foundation metadata concept),20120112,Refset Stub,en_US,simple,20120119,20130119,900000000000012004,false
447566080,Dummy -8 Virtual medicinal product simple reference set (foundation metadata concept),20120112,Refset Stub,en_US,simple,20120119,20130119,900000000000012004,false
447565081,Dummy -8 Virtual therapeutic moiety simple reference set (foundation metadata concept),20120112,Refset Stub,en_US,simple,20120119,20130119,900000000000012004,false
700043093,Dummy -9 Example problem list concepts reference set (foundation metadata concept),20120112,Refset Stub,en_US,simple,20120119,20130119,900000000000012004,false
450973095,Dummy -9 GP/FP health issue reference set (foundation metadata concept),20120112,Refset Stub,en_US,simple,20120119,20130119,900000000000012004,false
450971097,Dummy -9 GP/FP reason for encounter reference set (foundation metadata concept),20120112,Refset Stub,en_US,simple,20120119,20130119,900000000000012004,false
703870098,Dummy -9 Laterality indicator reference set (foundation metadata concept),20120112,Refset Stub,en_US,simple,20120119,20130119,900000000000012004,false
447566090,Dummy -9 Virtual medicinal product simple reference set (foundation metadata concept),20120112,Refset Stub,en_US,simple,20120119,20130119,900000000000012004,false
447565091,Dummy -9 Virtual therapeutic moiety simple reference set (foundation metadata concept),20120112,Refset Stub,en_US,simple,20120119,20130119,900000000000012004,false
